tip;id;sorsz;szkod
'J';4752;1;1047
'J';4753;1;1005
'J';4754;1;1085
'J';4755;1;1027
'J';4756;1;1018
'J';4757;1;1036
'J';4758;1;1072
'J';4759;1;1064
'J';4760;1;1025
'J';4761;1;1012
'J';4762;1;1093
'J';4763;1;1005
'J';4764;1;1036
'J';4765;1;1099
'J';4766;1;1019
'J';4767;1;1022
'J';4768;1;1022
'J';4769;1;1021
'J';4770;1;1055
'J';4771;1;1018
'J';4772;1;1066
'J';4773;1;1055
'J';4774;1;1027
'J';4775;1;1018
'J';4776;1;1099
'J';4777;1;1022
'J';4778;1;1096
'J';4779;1;1022
'J';4780;1;1027
'J';4781;1;1101
'J';4782;1;1047
'J';4783;1;1005
'J';4784;1;1101
'J';4785;1;1101
'J';4786;1;1037
'J';4787;1;1021
'J';4788;1;1036
'J';4789;1;1036
'J';4790;1;1096
'J';4791;1;1064
'J';4792;1;1042
'J';4793;1;1038
'J';4794;1;1038
'J';4795;1;1019
'J';4796;1;1022
'J';4797;1;1022
'J';4798;1;1008
'J';4799;1;1025
'J';4800;1;1013
'J';4801;1;1050
'J';4802;1;1069
'J';4803;1;1069
'J';4804;1;1025
'J';4805;1;1047
'J';4806;1;1066
'J';4807;1;1047
'J';4808;1;1037
'J';4809;1;1097
'J';4810;1;1072
'J';4811;1;1050
'J';4812;1;1055
'J';4813;1;1018
'J';4814;1;1010
'J';4815;1;1095
'J';4816;1;1084
'J';4817;1;1037
'J';4818;1;1050
'J';4819;1;1064
'J';4820;1;1064
'J';4821;1;1050
'J';4822;1;1096
'J';4823;1;1005
'J';4825;1;1009
'J';4825;2;1075
'J';4827;1;1013
'J';4828;1;1064
'J';4829;1;1025
'J';4830;1;1022
'J';4831;1;1095
'J';4832;1;1040
'J';4833;1;1005
'J';4834;1;1009
'J';4834;2;1075
'J';4835;1;1042
'J';4836;1;1042
'J';4837;1;1042
'J';4838;1;1022
'J';4839;1;1036
'J';4840;1;1087
'J';4841;1;1027
'J';4842;1;1070
'J';4843;1;1036
'J';4844;1;1036
'J';4846;1;1055
'J';4847;1;1038
'J';4848;1;1064
'J';4849;1;1047
'J';4850;1;1040
'J';4851;1;1019
'J';4852;1;1050
'J';4853;1;1022
'J';4854;1;1092
'J';4855;1;1097
'J';4856;1;1079
'J';4857;1;1099
'J';4858;1;1099
'J';4859;1;1096
'J';4860;1;1010
'J';4861;1;1005
'J';4862;1;1019
'J';4863;1;1099
'J';4864;1;1029
'J';4865;1;1028
'J';4866;1;1047
'J';4867;1;1069
'J';4868;1;1028
'J';4869;1;1022
'J';4870;1;1032
'J';4871;1;1047
'J';4872;1;1038
'J';4873;1;1087
'J';4874;1;1042
'J';4875;1;1087
'J';4876;1;1101
'J';4877;1;1087
'J';4878;1;1047
'J';4879;1;1040
'J';4880;1;1027
'J';4881;1;1032
'J';4883;1;1042
'J';4884;1;1019
'J';4885;1;1076
'J';4886;1;1093
'J';4887;1;1027
'J';4888;1;1042
'J';4889;1;1008
'J';4890;1;1050
'J';4891;1;1050
'J';4892;1;1011
'J';4893;1;1047
'J';4894;1;1096
'J';4895;1;1079
'J';4897;1;1072
'J';4898;1;1047
'J';4899;1;1082
'J';4900;1;1011
'J';4901;1;1011
'J';4902;1;1040
'J';4903;1;1099
'J';4904;1;1005
'J';4905;1;1027
'J';4906;1;1050
'J';4907;1;1101
'J';4908;1;1047
'J';4909;1;1038
'J';4910;1;1072
'J';4911;1;1064
'J';4912;1;1070
'J';4913;1;1026
'J';4915;1;1005
'J';4916;1;1011
'J';4917;1;1025
'J';4918;1;1099
'J';4919;1;1013
'J';4920;1;1028
'J';4921;1;1012
'J';4922;1;1019
'J';4923;1;1050
'J';4924;1;1036
'J';4925;1;1047
'J';4926;1;1011
'J';4927;1;1072
'J';4928;1;1072
'J';4929;1;1085
'J';4930;1;1072
'J';4931;1;1050
'J';4932;1;1097
'J';4933;1;1026
'J';4934;1;1093
'J';4935;1;1050
'J';4936;1;1070
'J';4937;1;1099
'J';4938;1;1044
'J';4939;1;1007
'J';4941;1;1079
'J';4942;1;1025
'J';4943;1;1055
'J';4944;1;1079
'J';4945;1;1050
'J';4947;1;1064
'J';4948;1;1022
'J';4949;1;1072
'J';4950;1;1096
'J';4951;1;1037
'J';4952;1;1022
'J';4953;1;1019
'J';4954;1;1101
'J';4955;1;1011
'J';4956;1;1085
'J';4957;1;1008
'J';4958;1;1007
'J';4959;1;1099
'J';4960;1;1047
'J';4961;1;1036
'J';4962;1;1072
'J';4963;1;1011
'J';4964;1;1039
'J';4965;1;1007
'J';4966;1;1099
'J';4967;1;1030
'J';4968;1;1072
'J';4969;1;1055
'J';4970;1;1001
'J';4971;1;1076
'J';4972;1;1027
'J';4973;1;1072
'J';4974;1;1079
'J';4975;1;1072
'J';4976;1;1050
'J';4977;1;1032
'J';4978;1;1050
'J';4979;1;1028
'J';4980;1;1093
'J';4981;1;1072
'J';4982;1;1055
'J';4983;1;1005
'J';4984;1;1025
'J';4985;1;1008
'J';4986;1;1050
'J';4987;1;1027
'J';4988;1;1022
'J';4989;1;1025
'J';4990;1;1079
'J';4991;1;1072
'J';4992;1;1096
'J';4993;1;1027
'J';4994;1;1040
'J';4995;1;1005
'J';4996;1;1041
'J';4997;1;1041
'J';4998;1;1047
'J';4999;1;1079
'J';5000;1;1050
'J';5001;1;1095
'J';5002;1;1070
'J';5003;1;1071
'J';5004;1;1025
'J';5005;1;1079
'J';5006;1;1025
'J';5007;1;1036
'J';5009;1;1064
'J';5010;1;1042
'J';5011;1;1036
'J';5012;1;1085
'J';5013;1;1039
'J';5014;1;1054
'J';5015;1;1057
'J';5016;1;1047
'J';5017;1;1009
'J';5017;2;1075
'J';5018;1;1087
'J';5019;1;1040
'J';5020;1;1022
'J';5021;1;1025
'J';5022;1;1079
'J';5023;1;1099
'J';5025;1;1097
'J';5026;1;1095
'J';5027;1;1050
'J';5028;1;1027
'J';5029;1;1095
'J';5030;1;1013
'J';5031;1;1018
'J';5032;1;1097
'J';5033;1;1008
'J';5034;1;1039
'J';5035;1;1037
'J';5036;1;1066
'J';5037;1;1044
'J';5038;1;1008
'J';5039;1;1095
'J';5040;1;1028
'J';5041;1;1096
'J';5042;1;1097
'J';5043;1;1029
'J';5044;1;1095
'J';5045;1;1029
'J';5046;1;1022
'J';5047;1;1036
'J';5048;1;1085
'J';5049;1;1079
'J';5050;1;1022
'J';5051;1;1072
'J';5052;1;1095
'J';5053;1;1055
'J';5054;1;1079
'J';5055;1;1069
'J';5057;1;1099
'J';5058;1;1027
'J';5059;1;1096
'J';5060;1;1072
'J';5061;1;1079
'J';5062;1;1050
'J';5063;1;1064
'J';5064;1;1079
'J';5065;1;1069
'J';5066;1;1040
'J';5067;1;1072
'J';5068;1;1096
'J';5069;1;1072
'J';5070;1;1025
'J';5071;1;1050
'J';5073;1;1068
'J';5074;1;1050
'J';5075;1;1101
'J';5076;1;1095
'J';5077;1;1012
'J';5078;1;1093
'J';5079;1;1087
'J';5080;1;1050
'J';5081;1;1055
'J';5082;1;1071
'J';5083;1;1022
'J';5084;1;1027
'J';5085;1;1008
'J';5086;1;1055
'J';5087;1;1026
'J';5088;1;1027
'J';5089;1;1101
'J';5090;1;1093
'J';5091;1;1022
'J';5092;1;1027
'J';5093;1;1071
'J';5094;1;1093
'J';5095;1;1064
'J';5096;1;1012
'J';5097;1;1080
'J';5100;1;1027
'J';5101;1;1085
'J';5103;1;1047
'J';5104;1;1011
'J';5105;1;1093
'J';5106;1;1072
'J';5107;1;1027
'J';5108;1;1079
'J';5109;1;1050
'J';5110;1;1018
'J';5111;1;1069
'J';5112;1;1011
'J';5113;1;1028
'J';5114;1;1010
'J';5115;1;1018
'J';5116;1;1096
'J';5117;1;1036
'J';5118;1;1097
'J';5119;1;1097
'J';5120;1;1097
'J';5121;1;1095
'J';5122;1;1028
'J';5123;1;1069
'J';5124;1;1047
'J';5125;1;1047
'J';5126;1;1044
'J';5127;1;1093
'J';5128;1;1019
'J';5129;1;1076
'J';5130;1;1093
'J';5131;1;1010
'J';5132;1;1071
'J';5133;1;1010
'J';5134;1;1039
'J';5135;1;1011
'J';5136;1;1029
'J';5137;1;1011
'J';5138;1;1076
'J';5139;1;1039
'J';5140;1;1076
'J';5141;1;1025
'J';5142;1;1096
'J';5143;1;1018
'J';5144;1;1072
'J';5145;1;1008
'J';5146;1;1010
'J';5147;1;1050
'J';5148;1;1013
'J';5149;1;1011
'J';5150;1;1029
'J';5151;1;1101
'J';5152;1;1093
'J';5153;1;1032
'J';5154;1;1055
'J';5155;1;1018
'J';5156;1;1064
'J';5157;1;1042
'J';5158;1;1001
'J';5159;1;1018
'J';5160;1;1001
'J';5161;1;1096
'J';5162;1;1101
'J';5163;1;1005
'J';5164;1;1027
'J';5165;1;1085
'J';5166;1;1022
'J';5167;1;1101
'J';5168;1;1097
'J';5170;1;1093
'J';5171;1;1047
'J';5172;1;1022
'J';5173;1;1076
'J';5174;1;1079
'J';5175;1;1101
'J';5176;1;1022
'J';5177;1;1011
'J';5178;1;1044
'J';5179;1;1050
'J';5180;1;1011
'J';5181;1;1064
'J';5182;1;1026
'J';5183;1;1054
'J';5184;1;1036
'J';5185;1;1093
'J';5186;1;1055
'J';5187;1;1026
'J';5188;1;1028
'J';5189;1;1076
'J';5190;1;1099
'J';5191;1;1025
'J';5192;1;1064
'J';5193;1;1069
'J';5194;1;1005
'J';5195;1;1050
'J';5196;1;1036
'J';5197;1;1099
'J';5198;1;1072
'J';5199;1;1069
'J';5200;1;1022
'J';5201;1;1101
'J';5202;1;1037
'J';5204;1;1079
'J';5205;1;1095
'J';5206;1;1096
'J';5207;1;1044
'J';5208;1;1037
'J';5209;1;1027
'J';5210;1;1050
'J';5211;1;1072
'J';5212;1;1064
'J';5213;1;1101
'J';5214;1;1010
'J';5215;1;1022
'J';5216;1;1079
'J';5217;1;1047
'J';5218;1;1047
'J';5219;1;1079
'J';5220;1;1013
'J';5221;1;1101
'J';5222;1;1012
'J';5223;1;1013
'J';5224;1;1018
'J';5225;1;1054
'J';5226;1;1057
'J';5227;1;1026
'J';5228;1;1025
'J';5229;1;1026
'J';5230;1;1025
'J';5231;1;1013
'J';5232;1;1044
'J';5233;1;1050
'J';5234;1;1026
'J';5235;1;1093
'J';5236;1;1027
'J';5237;1;1101
'J';5238;1;1047
'J';5239;1;1047
'J';5240;1;1013
'J';5241;1;1085
'J';5242;1;1007
'J';5243;1;1018
'J';5244;1;1012
'J';5245;1;1085
'J';5246;1;1013
'J';5247;1;1076
'J';5248;1;1101
'J';5249;1;1012
'J';5250;1;1096
'J';5251;1;1055
'J';5252;1;1097
'J';5253;1;1085
'J';5254;1;1064
'J';5255;1;1093
'J';5256;1;1042
'J';5257;1;1042
'J';5258;1;1027
'J';5259;1;1032
'J';5260;1;1005
'J';5261;1;1019
'J';5262;1;1013
'J';5263;1;1055
'J';5264;1;1097
'J';5265;1;1079
'J';5266;1;1022
'J';5267;1;1079
'J';5268;1;1026
'J';5269;1;1044
'J';5270;1;1013
'J';5271;1;1042
'J';5272;1;1068
'J';5273;1;1013
'J';5274;1;1018
'J';5275;1;1055
'J';5276;1;1070
'J';5277;1;1044
'J';5278;1;1072
'J';5279;1;1044
'J';5280;1;1079
'J';5281;1;1079
'J';5282;1;1093
'J';5283;1;1012
'J';5284;1;1018
'J';5285;1;1027
'J';5286;1;1101
'J';5288;1;1018
'J';5289;1;1042
'J';5290;1;1010
'J';5291;1;1050
'J';5292;1;1050
'J';5293;1;1072
'J';5294;1;1012
'J';5296;1;1085
'J';5297;1;1096
'J';5298;1;1076
'J';5300;1;1096
'J';5301;1;1072
'J';5302;1;1050
'J';5303;1;1018
'J';5304;1;1022
'J';5305;1;1011
'J';5306;1;1036
'J';5307;1;1096
'J';5308;1;1072
'J';5309;1;1026
'J';5310;1;1018
'J';5311;1;1093
'J';5312;1;1027
'J';5313;1;1018
'J';5314;1;1044
'J';5315;1;1050
'J';5316;1;1011
'J';5317;1;1099
'J';5318;1;1068
'J';5319;1;1055
'J';5320;1;1041
'J';5321;1;1095
'J';5322;1;1029
'J';5323;1;1114
'J';5324;1;1032
'J';5325;1;1050
'J';5326;1;1011
'J';5327;1;1013
'J';5328;1;1036
'J';5329;1;1093
'J';5330;1;1008
'J';5331;1;1093
'J';5332;1;1081
'J';5333;1;1096
'J';5334;1;1011
'J';5335;1;1025
'J';5336;1;1097
'J';5337;1;1071
'J';5338;1;1079
'J';5339;1;1096
'J';5340;1;1096
'J';5341;1;1044
'J';5342;1;1047
'J';5343;1;1079
'J';5344;1;1109
'J';5345;1;1005
'J';5346;1;1032
'J';5347;1;1101
'J';5348;1;1072
'J';5349;1;1101
'J';5350;1;1028
'J';5352;1;1044
'J';5353;1;1044
'J';5354;1;1096
'J';5355;1;1044
'J';5356;1;1070
'J';5357;1;1027
'J';5358;1;1026
'J';5359;1;1039
'J';5360;1;1018
'J';5361;1;1097
'J';5362;1;1096
'J';5363;1;1042
'J';5364;1;1050
'J';5365;1;1101
'J';5366;1;1093
'J';5367;1;1047
'J';5368;1;1047
'J';5369;1;1057
'J';5370;1;1104
'J';5371;1;1050
'J';5372;1;1036
'J';5373;1;1041
'J';5374;1;1116
'J';5375;1;1026
'J';5376;1;1032
'J';5377;1;1021
'J';5378;1;1096
'J';5379;1;1047
'J';5380;1;1050
'J';5381;1;1055
'J';5382;1;1012
'J';5383;1;1076
'J';5384;1;1012
'J';5385;1;1013
'J';5386;1;1085
'J';5387;1;1099
'J';5388;1;1025
'J';5389;1;1036
'J';5390;1;1044
'J';5391;1;1042
'J';5392;1;1101
'J';5393;1;1070
'J';5394;1;1055
'J';5395;1;1041
'J';5396;1;1070
'J';5397;1;1093
'J';5398;1;1036
'J';5399;1;1096
'J';5400;1;1042
'J';5402;1;1018
'J';5403;1;1018
'J';5404;1;1087
'J';5405;1;1044
'J';5406;1;1047
'J';5407;1;1027
'J';5408;1;1055
'J';5409;1;1070
'J';5410;1;1070
'J';5411;1;1011
'J';5412;1;1055
'J';5413;1;1085
'J';5415;1;1095
'J';5416;1;1036
'J';5417;1;1050
'J';5418;1;1027
'J';5420;1;1055
'J';5422;1;1087
'J';5423;1;1040
'J';5424;1;1037
'J';5425;1;1040
'J';5426;1;1101
'J';5427;1;1072
'J';5428;1;1079
'J';5429;1;1079
'J';5430;1;1079
'J';5431;1;1072
'J';5432;1;1096
'J';5433;1;1027
'J';5434;1;1018
'J';5435;1;1050
'J';5436;1;1093
'J';5437;1;1050
'J';5438;1;1025
'J';5439;1;1025
'J';5440;1;1072
'J';5441;1;1099
'J';5442;1;1011
'J';5443;1;1047
'J';5444;1;1070
'J';5445;1;1114
'J';5446;1;1057
'J';5447;1;1010
'J';5448;1;1116
'J';5449;1;1085
'J';5450;1;1079
'J';5451;1;1095
'J';5452;1;1036
'J';5453;1;1101
'J';5454;1;1027
'J';5455;1;1026
'J';5456;1;1101
'J';5457;1;1028
'J';5458;1;1070
'J';5459;1;1013
'J';5460;1;1029
'J';5461;1;1068
'J';5462;1;1018
'J';5463;1;1101
'J';5464;1;1026
'J';5466;1;1055
'J';5467;1;1068
'J';5468;1;1071
'J';5469;1;1099
'J';5470;1;1018
'J';5471;1;1011
'J';5472;1;1093
'J';5473;1;1071
'J';5474;1;1055
'J';5475;1;1068
'J';5476;1;1060
'J';5477;1;1011
'J';5478;1;1036
'J';5479;1;1022
'J';5480;1;1036
'J';5481;1;1041
'J';5482;1;1068
'J';5483;1;1032
'J';5484;1;1021
'J';5486;1;1064
'J';5487;1;1047
'J';5488;1;1047
'J';5491;1;1099
'J';5492;1;1026
'J';5493;1;1042
'J';5494;1;1041
'J';5496;1;1080
'J';5497;1;1013
'J';5498;1;1032
'J';5499;1;1104
'J';5500;1;1101
'J';5501;1;1050
'J';5502;1;1037
'J';5503;1;1032
'J';5504;1;1095
'J';5505;1;1093
'J';5506;1;1079
'J';5507;1;1025
'J';5508;1;1097
'J';5509;1;1018
'J';5510;1;1037
'J';5511;1;1010
'J';5512;1;1079
'J';5513;1;1025
'J';5514;1;1022
'J';5515;1;1042
'J';5516;1;1047
'J';5517;1;1011
'J';5518;1;1025
'J';5519;1;1025
'J';5520;1;1011
'J';5521;1;1101
'J';5522;1;1079
'J';5523;1;1079
'J';5524;1;1096
'J';5525;1;1101
'J';5526;1;1096
'J';5527;1;1029
'J';5528;1;1050
'J';5530;1;1101
'J';5532;1;1101
'J';5533;1;1071
'J';5534;1;1042
'J';5535;1;1057
'J';5536;1;1041
'J';5537;1;1027
'J';5538;1;1071
'J';5539;1;1026
'J';5540;1;1037
'J';5541;1;1093
'J';5542;1;1095
'J';5543;1;1041
'J';5544;1;1025
'J';5545;1;1021
'J';5546;1;1032
'J';5547;1;1047
'J';5549;1;1013
'J';5550;1;1022
'J';5551;1;1050
'J';5552;1;1005
'J';5553;1;1037
'J';5554;1;1022
'J';5555;1;1025
'J';5556;1;1011
'J';5557;1;1008
'J';5558;1;1093
'J';5559;1;1039
'J';5560;1;1011
'J';5561;1;1055
'J';5562;1;1026
'J';5563;1;1025
'J';5564;1;1025
'J';5565;1;1072
'J';5566;1;1008
'J';5567;1;1114
'J';5568;1;1005
'J';5569;1;1032
'J';5570;1;1101
'J';5571;1;1004
'J';5572;1;1116
'J';5573;1;1027
'J';5574;1;1025
'J';5575;1;1047
'J';5576;1;1021
'J';5577;1;1076
'J';5578;1;1070
'J';5579;1;1012
'J';5580;1;1072
'J';5581;1;1005
'J';5582;1;1047
'J';5583;1;1008
'J';5584;1;1013
'J';5585;1;1027
'J';5586;1;1055
'J';5587;1;1027
'J';5588;1;1028
'J';5589;1;1079
'J';5590;1;1047
'J';5591;1;1070
'J';5592;1;1042
'J';5593;1;1057
'J';5594;1;1005
'J';5595;1;1116
'J';5596;1;1055
'J';5597;1;1076
'J';5598;1;1047
'J';5599;1;1055
'J';5600;1;1085
'J';5601;1;1018
'J';5602;1;1008
'J';5603;1;1059
'J';5604;1;1057
'J';5605;1;1037
'J';5606;1;1041
'J';5607;1;1070
'J';5608;1;1030
'J';5609;1;1022
'J';5610;1;1096
'J';5611;1;1012
'J';5612;1;1096
'J';5613;1;1072
'J';5615;1;1076
'J';5616;1;1018
'J';5617;1;1035
'J';5618;1;1079
'J';5619;1;1036
'J';5620;1;1085
'J';5621;1;1011
'J';5622;1;1116
'J';5623;1;1039
'J';5624;1;1022
'J';5625;1;1025
'J';5626;1;1022
'J';5627;1;1071
'J';5628;1;1099
'J';5629;1;1097
'J';5630;1;1026
'J';5631;1;1022
'J';5632;1;1018
'J';5633;1;1116
'J';5634;1;1026
'J';5635;1;1072
'J';5636;1;1050
'J';5637;1;1022
'J';5639;1;1001
'J';5640;1;1018
'J';5641;1;1116
'J';5642;1;1019
'J';5643;1;1076
'J';5644;1;1011
'J';5645;1;1052
'J';5646;1;1007
'J';5647;1;1007
'J';5648;1;1021
'J';5649;1;1007
'J';5650;1;1021
'J';5651;1;1001
'J';5652;1;1022
'J';5653;1;1022
'J';5654;1;1026
'J';5655;1;1026
'J';5656;1;1011
'J';5657;1;1085
'J';5658;1;1037
'J';5659;1;1097
'J';5660;1;1053
'J';5661;1;1012
'J';5662;1;1018
'J';5663;1;1093
'J';5664;1;1010
'J';5665;1;1093
'J';5666;1;1050
'J';5667;1;1097
'J';5668;1;1076
'J';5669;1;1085
'J';5670;1;1001
'J';5671;1;1076
'J';5672;1;1007
'J';5673;1;1096
'J';5674;1;1101
'J';5675;1;1026
'J';5676;1;1050
'J';5677;1;1025
'J';5678;1;1097
'J';5679;1;1011
'J';5680;1;1011
'J';5681;1;1022
'J';5682;1;1007
'J';5683;1;1013
'J';5684;1;1096
'J';5685;1;1026
'J';5686;1;1071
'J';5687;1;1041
'J';5688;1;1021
'J';5689;1;1029
'J';5691;1;1026
'J';5692;1;1021
'J';5693;1;1044
'J';5694;1;1057
'J';5695;1;1042
'J';5696;1;1037
'J';5697;1;1076
'J';5698;1;1025
'J';5699;1;1010
'J';5700;1;1032
'J';5701;1;1022
'J';5702;1;1076
'J';5704;1;1042
'J';5705;1;1036
'J';5706;1;1042
'J';5707;1;1116
'J';5708;1;1019
'J';5709;1;1059
'J';5710;1;1022
'J';5711;1;1101
'J';5712;1;1093
'J';5713;1;1057
'J';5714;1;1001
'J';5715;1;1011
'J';5716;1;1025
'J';5717;1;1026
'J';5718;1;1097
'J';5720;1;1059
'J';5721;1;1042
'J';5722;1;1042
'J';5723;1;1008
'J';5724;1;1022
'J';5725;1;1035
'J';5726;1;1026
'J';5727;1;1044
'J';5728;1;1011
'J';5729;1;1047
'J';5730;1;1026
'J';5732;1;1076
'J';5733;1;1072
'J';5734;1;1026
'J';5735;1;1026
'J';5736;1;1008
'J';5737;1;1035
'J';5738;1;1116
'J';5739;1;1060
'J';5740;1;1071
'J';5741;1;1076
'J';5742;1;1021
'J';5743;1;1116
'J';5744;1;1050
'J';5745;1;1042
'J';5746;1;1011
'J';5747;1;1072
'J';5748;1;1116
'J';5749;1;1019
'J';5750;1;1055
'J';5751;1;1025
'J';5752;1;1010
'J';5753;1;1008
'J';5754;1;1071
'J';5755;1;1042
'J';5756;1;1071
'J';5757;1;1095
'J';5758;1;1010
'J';5759;1;1041
'J';5760;1;1057
'J';5761;1;1116
'J';5762;1;1093
'J';5763;1;1076
'J';5764;1;1101
'J';5765;1;1041
'J';5766;1;1026
'J';5767;1;1116
'J';5768;1;1022
'J';5769;1;1022
'J';5770;1;1010
'J';5771;1;1022
'J';5772;1;1026
'J';5773;1;1022
'J';5774;1;1030
'J';5775;1;1011
'J';5776;1;1057
'J';5777;1;1085
'J';5778;1;1026
'J';5779;1;1096
'J';5780;1;1071
'J';5781;1;1050
'J';5782;1;1079
'J';5783;1;1096
'J';5784;1;1021
'J';5785;1;1021
'J';5786;1;1064
'J';5787;1;1021
'J';5789;1;1057
'J';5790;1;1025
'J';5791;1;1076
'J';5792;1;1093
'J';5794;1;1079
'J';5795;1;1011
'J';5796;1;1027
'J';5797;1;1093
'J';5798;1;1032
'J';5799;1;1054
'J';5800;1;1050
'J';5801;1;1018
'J';5802;1;1060
'J';5803;1;1040
'J';5804;1;1025
'J';5805;1;1038
'J';5806;1;1025
'J';5808;1;1055
'J';5809;1;1085
'J';5810;1;1064
'J';5811;1;1038
'J';5812;1;1109
'J';5813;1;1013
'J';5814;1;1044
'J';5815;1;1027
'J';5816;1;1013
'J';5817;1;1069
'J';5818;1;1042
'J';5819;1;1079
'J';5820;1;1079
'J';5821;1;1093
'J';5822;1;1018
'J';5823;1;1069
'J';5825;1;1057
'J';5826;1;1019
'J';5827;1;1072
'J';5828;1;1042
'J';5829;1;1093
'J';5830;1;1057
'J';5831;1;1035
'J';5832;1;1027
'J';5833;1;1050
